PNR;Nachname;Vorname;Kostenstellennummer;Kostenstellenbezeichnung;OE-Nummer;OE-Bezeichnung
b040335;Mustermann;Max2190;1441.0;KBM-SQ (Servicequalität);13041;Servicequalität
b067827;Mustermann;Max2190;1441.0;KBM-SQ (Servicequalität);13041;Servicequalität
b055228;Mustermann;Max2190;1441.0;KBM-SQ (Servicequalität);13041;Servicequalität
b059803;Mustermann;Max2190;1441.0;KBM-SQ (Servicequalität);13041;Servicequalität
b002110;Mustermann;Max2190;1441.0;KBM-SQ (Servicequalität);13041;Servicequalität
b068417;Mustermann;Max2190;1442.0;KBM-CX;194028;Customer Experience Management
b071943;Mustermann;Max2190;1442.0;KBM-CX;194028;Customer Experience Management
b072872;Mustermann;Max2190;1442.0;KBM-CX;194028;Customer Experience Management
b065872;Mustermann;Max2190;1442.0;KBM-CX;194028;Customer Experience Management
b055960;Mustermann;Max2190;1442.0;KBM-CX;194028;Customer Experience Management
b068427;Mustermann;Max2190;1442.0;KBM-CX;194028;Customer Experience Management
b055069;Mustermann;Max2190;1442.0;KBM-CX;194028;Customer Experience Management
b072615;Mustermann;Max2190;1442.0;KBM-CX;194028;Customer Experience Management
b054457;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b060509;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b070769;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b073150;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b001025;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b065963;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b070880;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b066963;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b073206;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b001246;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b070833;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b071067;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b002212;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b054478;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b040616;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b046455;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b057981;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b065336;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b062373;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b064344;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b058919;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b042602;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b073502;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b046204;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b000143;Mustermann;Max2190;1443.0;KBM-FAM;13050;Fachliches Anforderungsmanagement
b073207;Mustermann;Max2190;1444.0;KBM-PlaStrg;13055;Planung und Steuerung
b069365;Mustermann;Max2190;1444.0;KBM-PlaStrg;13055;Planung und Steuerung
b000078;Mustermann;Max2190;1444.0;KBM-PlaStrg;13055;Planung und Steuerung
b069170;Mustermann;Max2190;1444.0;KBM-PlaStrg;13055;Planung und Steuerung
b067242;Mustermann;Max2190;1444.0;KBM-PlaStrg;13055;Planung und Steuerung
b058854;Mustermann;Max2190;1444.0;KBM-PlaStrg;13055;Planung und Steuerung
b002276;Mustermann;Max2190;1444.0;KBM-PlaStrg;13055;Planung und Steuerung
b068469;Mustermann;Max2190;1444.0;KBM-PlaStrg;13055;Planung und Steuerung
b045488;Mustermann;Max2190;1444.0;KBM-PlaStrg;13055;Planung und Steuerung
b044659;Mustermann;Max2190;1450.0;SCHS-Haftpflicht 2;13029;Schadenservice Haftpflicht 2
b066345;Mustermann;Max2190;1450.0;SCHS-Haftpflicht 2;13029;Schadenservice Haftpflicht 2
b068507;Mustermann;Max2190;1450.0;SCHS-Haftpflicht 2;13029;Schadenservice Haftpflicht 2
b066112;Mustermann;Max2190;1450.0;SCHS-Haftpflicht 2;13029;Schadenservice Haftpflicht 2
b059340;Mustermann;Max2190;1450.0;SCHS-Haftpflicht 2;13029;Schadenservice Haftpflicht 2
b043423;Mustermann;Max2190;1450.0;SCHS-Haftpflicht 2;13029;Schadenservice Haftpflicht 2
b069682;Mustermann;Max2190;1450.0;SCHS-Haftpflicht 2;13029;Schadenservice Haftpflicht 2
b051571;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b041557;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b001918;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b005128;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b046183;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b065217;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b050853;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b042674;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b001735;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b068322;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b058241;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b059137;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b065060;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b058215;Mustermann;Max2190;1470.0;KBM-FPSA;13007;Fachprüfung/Sonderaufgaben
b057943;Mustermann;Max2190;1615.0;SHU-Gewerbe Stab/Proz/Contr/Sekr;40004;Sekretariat Firmenindividual
b050829;Mustermann;Max2190;1615.0;SHU-Gewerbe Stab/Proz/Contr/Sekr;40004;Sekretariat Firmenindividual
b007726;Mustermann;Max2190;1615.0;SHU-Gewerbe Stab/Proz/Contr/Sekr;12015;Firmenindividual Prozesse/Controlling/Geschäftsfeldsupport
b001012;Mustermann;Max2190;1615.0;SHU-Gewerbe Stab/Proz/Contr/Sekr;12015;Firmenindividual Prozesse/Controlling/Geschäftsfeldsupport
b053351;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b045888;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b073732;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b054191;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b046145;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b001985;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b001684;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b066981;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b057578;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b070253;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b002067;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b054520;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b069101;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b067295;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b072848;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b068155;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b060722;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b040384;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b050433;Mustermann;Max2190;1625.0;Gewerbeservice SHU;791000;Gewerbeservice SHU Nürnberg
b068903;Mustermann;Max2190;1626.0;Geschäftsfeld SHU G/P;40060;Geschäftsfeld SHU Gewerbe/Privat
b042673;Mustermann;Max2190;1626.0;Geschäftsfeld SHU G/P;40069;Sekretariat
b070105;Mustermann;Max2190;1626.0;Geschäftsfeld SHU G/P;792000;SHU Business Development
b040954;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b044691;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b066953;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b006004;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b002728;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b042667;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b054174;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b072941;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b006614;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b066231;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b054516;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b046533;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b006636;Mustermann;Max2190;1627.0;Gewerbeservice SHU VND;791000;Gewerbeservice SHU Nürnberg
b067866;Mustermann;Max2190;1628.0;SHU Gewerbe/Privat;16064;SHU-Sondergeschäft
b055879;Mustermann;Max2190;1628.0;SHU Gewerbe/Privat;791000;Gewerbeservice SHU Nürnberg
b055912;Mustermann;Max2190;1628.0;SHU Gewerbe/Privat;46025;Sach-Gewerbe
b001155;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b067666;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b073986;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b046428;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b060791;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b002187;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b002100;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b002219;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b041047;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b055900;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b001729;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b068481;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b040341;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b070277;Mustermann;Max2190;1646.0;Sach-Gewerbe;46025;Sach-Gewerbe
b065043;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b073336;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b073683;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b074010;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b006893;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b057964;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b073125;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b073261;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b067280;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b058421;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b073830;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b072636;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b042060;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b072494;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b051582;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b070254;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b003297;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b071183;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b072611;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b072920;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b001133;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b067741;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b054193;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b007302;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b073851;Mustermann;Max2190;1647.0;Spezialservice Sach-Großgewerbe;46021;Firmenindividual Sach
b043803;Mustermann;Max2190;1648.0;Spezialservice Werterm./Risikobeur.;46040;Firmenindividual Wertermittlung/Risikobeurteilung
b051304;Mustermann;Max2190;1648.0;Spezialservice Werterm./Risikobeur.;46040;Firmenindividual Wertermittlung/Risikobeurteilung
b050865;Mustermann;Max2190;1665.0;Firmenindividual SHU;40006;Geschäftsfeld Firmenindividual SHU
b070333;Mustermann;Max2190;1665.0;Firmenindividual SHU;46020;Firmenindividual S/TT
b058013;Mustermann;Max2190;1676.0;Spezialservice Unfall Gewerbe;40007;Firmenindividual Unfall
b042649;Mustermann;Max2190;1676.0;Spezialservice Unfall Gewerbe;40007;Firmenindividual Unfall
b001302;Mustermann;Max2190;1676.0;Spezialservice Unfall Gewerbe;40007;Firmenindividual Unfall
b002049;Mustermann;Max2190;1676.0;Spezialservice Unfall Gewerbe;40007;Firmenindividual Unfall
b068904;Mustermann;Max2190;1682.0;SHU Sondergeschäft (S);16064;SHU-Sondergeschäft
b002404;Mustermann;Max2190;1682.0;SHU Sondergeschäft (S);16064;SHU-Sondergeschäft
b072236;Mustermann;Max2190;1682.0;SHU Sondergeschäft (S);16064;SHU-Sondergeschäft
b066098;Mustermann;Max2190;1682.0;SHU Sondergeschäft (S);16064;SHU-Sondergeschäft
b001181;Mustermann;Max2190;1682.0;SHU Sondergeschäft (S);16064;SHU-Sondergeschäft
b002549;Mustermann;Max2190;1682.0;SHU Sondergeschäft (S);16064;SHU-Sondergeschäft
b041521;Mustermann;Max2190;1682.0;SHU Sondergeschäft (S);16064;SHU-Sondergeschäft
b042644;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42029;Produkt- und Marktmanagement
b068192;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b069421;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b051563;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b071734;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b048401;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b073009;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b066969;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b042628;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b069439;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b001408;Mustermann;Max2190;1771.0;SHUK-Produktmanagement;42026;SHUK-Produktmanagement
b072787;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b071006;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b048392;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b001044;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b040346;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b002244;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b054184;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b067112;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b002591;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b065058;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b006700;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b050095;Mustermann;Max2190;1772.0;SHUK-Marktmanagement;40063;SHUK-Marktmanagement
b070492;Mustermann;Max2190;1775.0;SHUK-Projekte und Prozesse;17000;SHUKRS Projekt- und Prozessmanagement
b055295;Mustermann;Max2190;1775.0;SHUK-Projekte und Prozesse;14005;SHUKRS Projekt- und Prozessmanagement
b071507;Mustermann;Max2190;1775.0;SHUK-Projekte und Prozesse;14085;SHUKRS Projekt- und Prozessmanagement
b048395;Mustermann;Max2190;1775.0;SHUK-Projekte und Prozesse;14085;SHUKRS Projekt- und Prozessmanagement
b002410;Mustermann;Max2190;1780.0;SHUK-RV-CON-RE-SA;42000;SHUK-RV Koordination Schadenvers.
b067400;Mustermann;Max2190;1780.0;SHUK-RV-CON-RE-SA;42001;SHUK-Rückversicherung/Controlling Sekretariat
b065517;Mustermann;Max2190;1780.0;SHUK-RV-CON-RE-SA;49002;SHUK-Controlling
b042626;Mustermann;Max2190;1780.0;SHUK-RV-CON-RE-SA;49002;SHUK-Controlling
b050012;Mustermann;Max2190;1780.0;SHUK-RV-CON-RE-SA;42031;SHUK-Rückversicherung
b060559;Mustermann;Max2190;1781.0;AE-BT-Konzern;314047;AE-BT Vermittlersysteme
b055135;Mustermann;Max2190;1781.0;AE-BT-Konzern;314047;AE-BT Vermittlersysteme
b000822;Mustermann;Max2190;1781.0;AE-BT-Konzern;314047;AE-BT Vermittlersysteme
b001428;Mustermann;Max2190;1781.0;AE-BT-Konzern;314047;AE-BT Vermittlersysteme
b069448;Mustermann;Max2190;1781.0;AE-BT-Konzern;314047;AE-BT Vermittlersysteme
b070548;Mustermann;Max2190;1781.0;AE-BT-Konzern;42030;AE-BT Technik/UX-UI
b073819;Mustermann;Max2190;1781.0;AE-BT-Konzern;42030;AE-BT Technik/UX-UI
b054180;Mustermann;Max2190;1781.0;AE-BT-Konzern;42030;AE-BT Technik/UX-UI
b002758;Mustermann;Max2190;1781.0;AE-BT-Konzern;42030;AE-BT Technik/UX-UI
b065475;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b073211;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b070652;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b067509;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b061089;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b068295;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b067410;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b002722;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b040941;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b053356;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b002706;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b070924;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b070160;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b058921;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b070922;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b071400;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b066505;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b073634;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b073212;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b001267;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b073688;Mustermann;Max2190;1781.0;AE-BT-Konzern;314050;AE-BT Angebot Leben/Kranken
b051575;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b073465;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b067895;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b067884;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b062376;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b072444;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b069094;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b067141;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b056756;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b001897;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b070180;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b073490;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b070797;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b068905;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b069053;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b069910;Mustermann;Max2190;1781.0;AE-BT-Konzern;42002;AE-BT Angebot SHUKRS
b043003;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b043030;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b070874;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b055858;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b073929;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b073576;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b068130;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b071916;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b067691;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b000801;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b066905;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b071555;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b001140;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b072686;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b040070;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b073853;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b050836;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b068887;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b069449;Mustermann;Max2190;1781.0;AE-BT-Konzern;121023;AE-BT Endkunden
b070467;Mustermann;Max2190;1781.0;AE-BT-Konzern;314047;AE-BT Vermittlersysteme
b070242;Mustermann;Max2190;1781.0;AE-BT-Konzern;314047;AE-BT Vermittlersysteme
b049468;Mustermann;Max2190;1781.0;AE-BT-Konzern;314047;AE-BT Vermittlersysteme
b069861;Mustermann;Max2190;1781.0;AE-BT-Konzern;314047;AE-BT Vermittlersysteme
